county,state,latitude,longitude
Monroe County,Illinois,38.2785,-90.1773
Effingham County,Illinois,39.0598,-88.5899
Lee County,Illinois,41.7461,-89.3003
Christian County,Illinois,39.5458,-89.2773
Fulton County,Illinois,40.4728,-90.2075
Bureau County,Illinois,41.4041,-89.5287
Morgan County,Illinois,39.7156,-90.2015
Randolph County,Illinois,38.0521,-89.8252
Montgomery County,Illinois,39.231,-89.4789
Logan County,Illinois,40.1245,-89.3675
McDonough County,Illinois,40.4562,-90.6779
Iroquois County,Illinois,40.7473,-87.8243
Saline County,Illinois,37.7531,-88.5407
Jo Daviess County,Illinois,42.3658,-90.2126
Fayette County,Illinois,39.0002,-89.0241
Jersey County,Illinois,39.0855,-90.3565
Shelby County,Illinois,39.3911,-88.8055
Perry County,Illinois,38.0837,-89.367
Douglas County,Illinois,39.7694,-88.2173
Crawford County,Illinois,39.0027,-87.7596
Hancock County,Illinois,40.4038,-91.1647
Union County,Illinois,37.4713,-89.2551
Edgar County,Illinois,39.6786,-87.7456
Warren County,Illinois,40.8488,-90.615
Bond County,Illinois,38.8868,-89.4355
Piatt County,Illinois,40.0103,-88.5911
Wayne County,Illinois,38.4296,-88.4256
Richland County,Illinois,38.7124,-88.0851
Mercer County,Illinois,41.2053,-90.7414
Carroll County,Illinois,42.0687,-89.9343
De Witt County,Illinois,40.1746,-88.9041
Clark County,Illinois,39.3336,-87.7877
Lawrence County,Illinois,38.72,-87.7268
Pike County,Illinois,39.6225,-90.8863
Moultrie County,Illinois,39.6415,-88.6193
Massac County,Illinois,37.2189,-88.7076
White County,Illinois,38.0875,-88.1796
Washington County,Illinois,38.3522,-89.4105
Ford County,Illinois,40.5972,-88.2233
Johnson County,Illinois,37.4597,-88.8809
Clay County,Illinois,38.7542,-88.4902
Mason County,Illinois,40.2396,-89.9168
Cass County,Illinois,39.9735,-90.2474
Menard County,Illinois,40.0274,-89.8022
Greene County,Illinois,39.3562,-90.3905
Marshall County,Illinois,41.0332,-89.3448
Wabash County,Illinois,38.4461,-87.8443
Cumberland County,Illinois,39.2733,-88.2402
Jasper County,Illinois,39.0101,-88.1538
Hamilton County,Illinois,38.0816,-88.5391
Schuyler County,Illinois,40.158,-90.6151
Henderson County,Illinois,40.8181,-90.9251
Brown County,Illinois,39.9618,-90.7504
Edwards County,Illinois,38.4165,-88.0533
Putnam County,Illinois,41.2045,-89.2858
Stark County,Illinois,41.0934,-89.7975
Alexander County,Illinois,37.1915,-89.3375
Pulaski County,Illinois,37.2232,-89.1266
Gallatin County,Illinois,37.7628,-88.2305
Scott County,Illinois,39.6441,-90.4747
Calhoun County,Illinois,39.1693,-90.6676
Pope County,Illinois,37.4127,-88.5615
Hardin County,Illinois,37.5182,-88.2668
Marion County,Indiana,39.7817,-86.1385
Lake County,Indiana,41.4167,-87.3821
Allen County,Indiana,41.0909,-85.0666
Hamilton County,Indiana,40.0725,-86.052
St. Joseph County,Indiana,41.6167,-86.2899
Elkhart County,Indiana,41.5974,-85.8587
Tippecanoe County,Indiana,40.3886,-86.8941
Vanderburgh County,Indiana,38.0249,-87.5859
Hendricks County,Indiana,39.7695,-86.51
Porter County,Indiana,41.4603,-87.0672
Johnson County,Indiana,39.49,-86.1016
Monroe County,Indiana,39.1609,-86.5231
Madison County,Indiana,40.1616,-85.7194
Clark County,Indiana,38.4772,-85.7073
LaPorte County,Indiana,41.546,-86.74
Delaware County,Indiana,40.2275,-85.3969
Vigo County,Indiana,39.4306,-87.39
Howard County,Indiana,40.4836,-86.1169
Bartholomew County,Indiana,39.206,-85.8976
Kosciusko County,Indiana,41.2441,-85.8607
Floyd County,Indiana,38.3188,-85.907
Hancock County,Indiana,39.8236,-85.7733
Morgan County,Indiana,39.4816,-86.4462
Boone County,Indiana,40.0508,-86.4687
Grant County,Indiana,40.5158,-85.6547
Wayne County,Indiana,39.8644,-85.0098
Warrick County,Indiana,38.0922,-87.2721
Dearborn County,Indiana,39.1452,-84.9732
Henry County,Indiana,39.9311,-85.3964
Noble County,Indiana,41.3986,-85.4175
Jackson County,Indiana,38.9064,-86.0375
Marshall County,Indiana,41.3248,-86.2618
Lawrence County,Indiana,38.8412,-86.4835
Shelby County,Indiana,39.5237,-85.7917
Dubois County,Indiana,38.3643,-86.8798
DeKalb County,Indiana,41.3976,-84.9991
LaGrange County,Indiana,41.6426,-85.4265
Harrison County,Indiana,38.1951,-86.1114
Montgomery County,Indiana,40.0404,-86.8933
Cass County,Indiana,40.7615,-86.346
Putnam County,Indiana,39.6663,-86.845
Huntington County,Indiana,40.8292,-85.4881
Knox County,Indiana,38.6891,-87.418
Miami County,Indiana,40.7695,-86.045
Adams County,Indiana,40.7457,-84.9366
Steuben County,Indiana,41.6439,-85.0009
Whitley County,Indiana,41.1394,-85.5051
Daviess County,Indiana,38.7024,-87.072
Jefferson County,Indiana,38.7858,-85.4386
Jasper County,Indiana,41.023,-87.1161
Clinton County,Indiana,40.3017,-86.4751
Gibson County,Indiana,38.3119,-87.5846
Wabash County,Indiana,40.8457,-85.794
Greene County,Indiana,39.0364,-86.9621
Ripley County,Indiana,39.1035,-85.2624
Wells County,Indiana,40.7293,-85.2212
Washington County,Indiana,38.6,-86.1053
Jennings County,Indiana,38.9969,-85.628
Decatur County,Indiana,39.307,-85.5011
Clay County,Indiana,39.3928,-87.1158
Posey County,Indiana,38.0218,-87.8685
White County,Indiana,40.7498,-86.8655
Randolph County,Indiana,40.1576,-85.0114
Scott County,Indiana,38.6851,-85.7475
Fayette County,Indiana,39.64,-85.1788
Starke County,Indiana,41.2809,-86.6476
Franklin County,Indiana,39.4149,-85.0602
Owen County,Indiana,39.3128,-86.8377
Sullivan County,Indiana,39.0888,-87.4147
Jay County,Indiana,40.438,-85.0057
Fulton County,Indiana,41.047,-86.2635
Carroll County,Indiana,40.5828,-86.5635
Spencer County,Indiana,38.0141,-87.0077
Orange County,Indiana,38.5418,-86.4951
Perry County,Indiana,38.0797,-86.638
Rush County,Indiana,39.62,-85.4658
Fountain County,Indiana,40.1209,-87.242
Parke County,Indiana,39.7736,-87.2064
Brown County,Indiana,39.1962,-86.2274
Vermillion County,Indiana,39.8538,-87.464
Tipton County,Indiana,40.3113,-86.0519
Newton County,Indiana,40.9558,-87.3976
Pulaski County,Indiana,41.0419,-86.6988
Pike County,Indiana,38.3988,-87.2322
Blackford County,Indiana,40.4737,-85.3248
Crawford County,Indiana,38.2924,-86.4517
Switzerland County,Indiana,38.8262,-85.037
Martin County,Indiana,38.708,-86.8031
Benton County,Indiana,40.6063,-87.3109
Warren County,Indiana,40.3469,-87.3533
Union County,Indiana,39.6256,-84.9251
Ohio County,Indiana,38.9501,-84.9652
Polk County,Iowa,41.6854,-93.5734
Linn County,Iowa,42.079,-91.599
Scott County,Iowa,41.6371,-90.6232
Johnson County,Iowa,41.6715,-91.5881
Black Hawk County,Iowa,42.4701,-92.3088
Woodbury County,Iowa,42.3897,-96.0448
Dallas County,Iowa,41.6849,-94.0398
Dubuque County,Iowa,42.4688,-90.8825
Story County,Iowa,42.0362,-93.465
Pottawattamie County,Iowa,41.3366,-95.5423
Warren County,Iowa,41.3343,-93.5615
Clinton County,Iowa,41.898,-90.532
Cerro Gordo County,Iowa,43.0816,-93.2608
Muscatine County,Iowa,41.4839,-91.1127
Marshall County,Iowa,42.0358,-92.9988
Des Moines County,Iowa,40.9232,-91.1815
Jasper County,Iowa,41.686,-93.0538
Webster County,Iowa,42.4279,-94.1818
Sioux County,Iowa,43.0826,-96.1779
Wapello County,Iowa,41.0306,-92.4095
Marion County,Iowa,41.3344,-93.0994
Lee County,Iowa,40.642,-91.4793
Boone County,Iowa,42.0365,-93.9316
Benton County,Iowa,42.0802,-92.0657
Plymouth County,Iowa,42.7378,-96.2141
Bremer County,Iowa,42.7746,-92.3181
Washington County,Iowa,41.3356,-91.7179
Mahaska County,Iowa,41.3352,-92.6409
Jones County,Iowa,42.1212,-91.1315
Carroll County,Iowa,42.0362,-94.8605
Buena Vista County,Iowa,42.7355,-95.1511
Buchanan County,Iowa,42.4708,-91.8379
Henry County,Iowa,40.988,-91.5445
Winneshiek County,Iowa,43.2907,-91.8437
Fayette County,Iowa,42.8626,-91.8444
Jackson County,Iowa,42.1717,-90.5743
Poweshiek County,Iowa,41.6864,-92.5315
Cedar County,Iowa,41.7723,-91.1324
Dickinson County,Iowa,43.378,-95.1508
Delaware County,Iowa,42.4712,-91.3673
Clayton County,Iowa,42.8447,-91.3414
Tama County,Iowa,42.0798,-92.5326
Hardin County,Iowa,42.3839,-93.2404
Madison County,Iowa,41.3307,-94.0155
Iowa County,Iowa,41.6863,-92.0655
Crawford County,Iowa,42.0372,-95.382
Clay County,Iowa,43.0826,-95.1509
Jefferson County,Iowa,41.0318,-91.9489
Floyd County,Iowa,43.0599,-92.789
Page County,Iowa,40.7391,-95.1502
Hamilton County,Iowa,42.3838,-93.7068
Kossuth County,Iowa,43.2041,-94.2067
Harrison County,Iowa,41.6829,-95.8168
Mills County,Iowa,41.0334,-95.6213
Butler County,Iowa,42.7316,-92.7902
O'Brien County,Iowa,43.0838,-95.6249
Allamakee County,Iowa,43.2843,-91.3781
Cass County,Iowa,41.3315,-94.9278
Wright County,Iowa,42.7331,-93.7352
Grundy County,Iowa,42.4019,-92.7914
Appanoose County,Iowa,40.7432,-92.8686
Union County,Iowa,41.0277,-94.2424
Lyon County,Iowa,43.3805,-96.2102
Chickasaw County,Iowa,43.0601,-92.3177
Shelby County,Iowa,41.6851,-95.3102
Cherokee County,Iowa,42.7356,-95.6238
Louisa County,Iowa,41.2185,-91.2596
Hancock County,Iowa,43.0819,-93.7343
Winnebago County,Iowa,43.3776,-93.7342
Guthrie County,Iowa,41.6837,-94.5011
Mitchell County,Iowa,43.3564,-92.789
Montgomery County,Iowa,41.0301,-95.1564
Keokuk County,Iowa,41.3365,-92.1786
Franklin County,Iowa,42.7325,-93.2625
Calhoun County,Iowa,42.3852,-94.6404
Sac County,Iowa,42.3862,-95.1054
Clarke County,Iowa,41.029,-93.7852
Humboldt County,Iowa,42.7765,-94.2072
Howard County,Iowa,43.3568,-92.3172
Emmet County,Iowa,43.3781,-94.6785
Davis County,Iowa,40.7477,-92.4097
Palo Alto County,Iowa,43.0821,-94.6781
Greene County,Iowa,42.0363,-94.3968
Monona County,Iowa,42.0516,-95.9599
Lucas County,Iowa,41.0294,-93.3277
Decatur County,Iowa,40.7377,-93.7863
Monroe County,Iowa,41.0298,-92.869
Adair County,Iowa,41.3307,-94.471
Worth County,Iowa,43.3774,-93.2608
Van Buren County,Iowa,40.7532,-91.95
Pocahontas County,Iowa,42.7342,-94.6787
Ida County,Iowa,42.3869,-95.5135
Fremont County,Iowa,40.7456,-95.6047
Wayne County,Iowa,40.7395,-93.3274
Osceola County,Iowa,43.3786,-95.6237
Taylor County,Iowa,40.7374,-94.6964
Audubon County,Iowa,41.6846,-94.9058
Ringgold County,Iowa,40.7352,-94.244
Adams County,Iowa,41.029,-94.6992
Johnson County,Kansas,38.8838,-94.8223
Sedgwick County,Kansas,37.6848,-97.461
Shawnee County,Kansas,39.0415,-95.7565
Wyandotte County,Kansas,39.1146,-94.7646
Douglas County,Kansas,38.8847,-95.2926
Leavenworth County,Kansas,39.1993,-95.038
Riley County,Kansas,39.2966,-96.7352
Butler County,Kansas,37.7812,-96.839
Reno County,Kansas,37.953,-98.086
Saline County,Kansas,38.7838,-97.65
Crawford County,Kansas,37.5073,-94.8518
Finney County,Kansas,38.0443,-100.737
Geary County,Kansas,39.0024,-96.7525
Cowley County,Kansas,37.2377,-96.8375
Miami County,Kansas,38.5635,-94.8381
Ford County,Kansas,37.6917,-99.888
Harvey County,Kansas,38.0432,-97.4272
Lyon County,Kansas,38.4562,-96.1526
Montgomery County,Kansas,37.1925,-95.7429
McPherson County,Kansas,38.3917,-97.648
Ellis County,Kansas,38.9147,-99.3173
Franklin County,Kansas,38.5645,-95.2859
Pottawatomie County,Kansas,39.379,-96.3424
Barton County,Kansas,38.479,-98.7565
Sumner County,Kansas,37.2373,-97.4765
Seward County,Kansas,37.1933,-100.8513
Labette County,Kansas,37.1913,-95.2976
Cherokee County,Kansas,37.1693,-94.8463
Dickinson County,Kansas,38.8665,-97.1527
Jefferson County,Kansas,39.2358,-95.3834
Atchison County,Kansas,39.5317,-95.3135
Neosho County,Kansas,37.5585,-95.3068
Osage County,Kansas,38.6523,-95.7269
Bourbon County,Kansas,37.8552,-94.8493
Jackson County,Kansas,39.4168,-95.7937
Allen County,Kansas,37.8857,-95.3014
Marion County,Kansas,38.3589,-97.0969
Nemaha County,Kansas,39.7834,-96.0141
Marshall County,Kansas,39.7836,-96.5229
Linn County,Kansas,38.2123,-94.843
Brown County,Kansas,39.8265,-95.5642
Rice County,Kansas,38.3472,-98.201
Pratt County,Kansas,37.6477,-98.7396
Cloud County,Kansas,39.4803,-97.6493
Wilson County,Kansas,37.5593,-95.7434
Coffey County,Kansas,38.2369,-95.7341
Clay County,Kansas,39.3497,-97.1652
Thomas County,Kansas,39.3509,-101.0556
Anderson County,Kansas,38.2142,-95.2933
Doniphan County,Kansas,39.7881,-95.1468
Kingman County,Kansas,37.5589,-98.1363
Grant County,Kansas,37.5623,-101.308
Wabaunsee County,Kansas,38.9533,-96.205
Russell County,Kansas,38.9148,-98.7624
Ellsworth County,Kansas,38.6966,-98.2048
Pawnee County,Kansas,38.1813,-99.2367
Greenwood County,Kansas,37.8778,-96.2326
Sherman County,Kansas,39.3514,-101.72
Mitchell County,Kansas,39.3933,-98.2094
Ottawa County,Kansas,39.1325,-97.6502
Gray County,Kansas,37.7382,-100.4379
Washington County,Kansas,39.7842,-97.0875
Harper County,Kansas,37.1916,-98.0755
Norton County,Kansas,39.7844,-99.9035
Morris County,Kansas,38.6874,-96.6499
Stevens County,Kansas,37.1923,-101.3121
Scott County,Kansas,38.4822,-100.9069
Phillips County,Kansas,39.7846,-99.347
Rooks County,Kansas,39.3502,-99.325
Republic County,Kansas,39.8278,-97.6506
Barber County,Kansas,37.2289,-98.6848
Stafford County,Kansas,38.031,-98.7174
Meade County,Kansas,37.2382,-100.3662
Kearny County,Kansas,38.0003,-101.3199
Haskell County,Kansas,37.5622,-100.8712
Smith County,Kansas,39.7852,-98.7855
Osborne County,Kansas,39.3503,-98.7679
Chautauqua County,Kansas,37.15,-96.2454
Woodson County,Kansas,37.8867,-95.7401
Rush County,Kansas,38.5231,-99.3092
Lincoln County,Kansas,39.0453,-98.2077
Jewell County,Kansas,39.7847,-98.2183
Edwards County,Kansas,37.8876,-99.3122
Trego County,Kansas,38.9143,-99.8728
Decatur County,Kansas,39.7847,-100.4599
Gove County,Kansas,38.9161,-100.483
Logan County,Kansas,38.9173,-101.1484
Morton County,Kansas,37.1914,-101.7992
Ness County,Kansas,38.4794,-99.9162
Cheyenne County,Kansas,39.7859,-101.7319
Chase County,Kansas,38.302,-96.594
Rawlins County,Kansas,39.7852,-101.0765
Hamilton County,Kansas,37.9991,-101.7912
Elk County,Kansas,37.4537,-96.2441
Sheridan County,Kansas,39.3504,-100.4418
Kiowa County,Kansas,37.5582,-99.2861
Graham County,Kansas,39.3497,-99.8832
Wichita County,Kansas,38.4821,-101.3474
Stanton County,Kansas,37.563,-101.7842
Clark County,Kansas,37.2355,-99.8203
Comanche County,Kansas,37.1913,-99.2719
Hodgeman County,Kansas,38.0875,-99.8979
Lane County,Kansas,38.4813,-100.4664
Wallace County,Kansas,38.9167,-101.7636
Greeley County,Kansas,38.4806,-101.806
Jefferson County,Kentucky,38.1872,-85.6591
Fayette County,Kentucky,38.0423,-84.4587
Kenton County,Kentucky,38.9334,-84.5333
Boone County,Kentucky,38.9699,-84.7278
Warren County,Kentucky,36.9936,-86.4238
Hardin County,Kentucky,37.6979,-85.9634
Daviess County,Kentucky,37.7318,-87.0873
Campbell County,Kentucky,38.9465,-84.3795
Madison County,Kentucky,37.7202,-84.278
Bullitt County,Kentucky,37.9701,-85.6959
Christian County,Kentucky,36.8941,-87.4904
Oldham County,Kentucky,38.3994,-85.4483
McCracken County,Kentucky,37.054,-88.7128
Pulaski County,Kentucky,37.1039,-84.5772
Laurel County,Kentucky,37.1107,-84.1178
Pike County,Kentucky,37.4691,-82.3958
Scott County,Kentucky,38.2916,-84.5839
Jessamine County,Kentucky,37.872,-84.5809
Franklin County,Kentucky,38.2391,-84.8771
Boyd County,Kentucky,38.3596,-82.6878
Shelby County,Kentucky,38.2155,-85.1948
Nelson County,Kentucky,37.8052,-85.466
Hopkins County,Kentucky,37.3088,-87.5408
Henderson County,Kentucky,37.7958,-87.5729
Barren County,Kentucky,36.9656,-85.9337
Calloway County,Kentucky,36.621,-88.2723
Clark County,Kentucky,37.9708,-84.1474
Graves County,Kentucky,36.7231,-88.6512
Whitley County,Kentucky,36.7581,-84.1452
Greenup County,Kentucky,38.5457,-82.9223
Floyd County,Kentucky,37.5571,-82.7457
Marshall County,Kentucky,36.8835,-88.3294
Muhlenberg County,Kentucky,37.2158,-87.142
Boyle County,Kentucky,37.6244,-84.8668
Knox County,Kentucky,36.8906,-83.854
Meade County,Kentucky,37.9698,-86.217
Montgomery County,Kentucky,38.0335,-83.9131
Perry County,Kentucky,37.2443,-83.2215
Logan County,Kentucky,36.8597,-86.8789
Woodford County,Kentucky,38.0424,-84.7436
Carter County,Kentucky,38.3182,-83.0495
Harlan County,Kentucky,36.8569,-83.218
Grayson County,Kentucky,37.4608,-86.3439
Taylor County,Kentucky,37.3665,-85.3279
Grant County,Kentucky,38.6488,-84.6246
Rowan County,Kentucky,38.1963,-83.4211
Lincoln County,Kentucky,37.4554,-84.6608
Bell County,Kentucky,36.7306,-83.6741
Anderson County,Kentucky,38.0039,-84.991
Ohio County,Kentucky,37.4782,-86.8489
Mercer County,Kentucky,37.811,-84.8745
Johnson County,Kentucky,37.8466,-82.8315
Letcher County,Kentucky,37.1212,-82.8553
Allen County,Kentucky,36.7513,-86.1904
Breckinridge County,Kentucky,37.7733,-86.4293
Clay County,Kentucky,37.1597,-83.7146
Bourbon County,Kentucky,38.2067,-84.2172
Wayne County,Kentucky,36.8013,-84.8286
Marion County,Kentucky,37.5525,-85.2696
Simpson County,Kentucky,36.742,-86.5823
Spencer County,Kentucky,38.0325,-85.3278
Hart County,Kentucky,37.2999,-85.8847
Adair County,Kentucky,37.1042,-85.2806
Harrison County,Kentucky,38.4418,-84.3314
Russell County,Kentucky,36.9911,-85.0587
Garrard County,Kentucky,37.6396,-84.5377
Mason County,Kentucky,38.5952,-83.8242
McCreary County,Kentucky,36.7371,-84.4842
Lawrence County,Kentucky,38.0679,-82.7348
Rockcastle County,Kentucky,37.3652,-84.316
Casey County,Kentucky,37.3223,-84.9283
Henry County,Kentucky,38.4485,-85.1189
Fleming County,Kentucky,38.3701,-83.6966
Larue County,Kentucky,37.5458,-85.6979
Pendleton County,Kentucky,38.6956,-84.3603
Knott County,Kentucky,37.354,-82.9541
Trigg County,Kentucky,36.8064,-87.8733
Estill County,Kentucky,37.6924,-83.9643
Morgan County,Kentucky,37.9223,-83.2589
Breathitt County,Kentucky,37.5216,-83.3241
Union County,Kentucky,37.6584,-87.9454
Powell County,Kentucky,37.8311,-83.8237
Lewis County,Kentucky,38.5315,-83.378
Jackson County,Kentucky,37.4198,-84.0058
Webster County,Kentucky,37.5184,-87.6832
Bath County,Kentucky,38.145,-83.7427
Caldwell County,Kentucky,37.1454,-87.8679
Butler County,Kentucky,37.2073,-86.6816
Todd County,Kentucky,36.8357,-87.1792
Edmonson County,Kentucky,37.2088,-86.2384
Washington County,Kentucky,37.7534,-85.1748
Magoffin County,Kentucky,37.7065,-83.0649
Monroe County,Kentucky,36.7122,-85.7165
Martin County,Kentucky,37.8016,-82.5132
Owen County,Kentucky,38.5197,-84.8281
Green County,Kentucky,37.264,-85.5531
Carroll County,Kentucky,38.6678,-85.1236
Leslie County,Kentucky,37.0941,-83.3811
Metcalfe County,Kentucky,36.9905,-85.6292
Clinton County,Kentucky,36.7274,-85.1362
McLean County,Kentucky,37.5292,-87.2636
Hancock County,Kentucky,37.8415,-86.7779
Livingston County,Kentucky,37.2096,-88.3537
Crittenden County,Kentucky,37.3527,-88.0972
Lyon County,Kentucky,37.0191,-88.0832
Gallatin County,Kentucky,38.7569,-84.8593
Trimble County,Kentucky,38.613,-85.3375
Bracken County,Kentucky,38.6888,-84.0901
Ballard County,Kentucky,37.0585,-88.9995
Nicholas County,Kentucky,38.3356,-84.0153
Elliott County,Kentucky,38.1179,-83.0976
Lee County,Kentucky,37.5948,-83.7162
Wolfe County,Kentucky,37.7393,-83.4932
Fulton County,Kentucky,36.554,-89.1873
Menifee County,Kentucky,37.9414,-83.5989
Cumberland County,Kentucky,36.7866,-85.3885
Carlisle County,Kentucky,36.8532,-88.971
Hickman County,Kentucky,36.6781,-88.9762
Owsley County,Kentucky,37.4192,-83.6831
Robertson County,Kentucky,38.5188,-84.052
East Baton Rouge Parish,Louisiana,30.5383,-91.0956
Jefferson Parish,Louisiana,29.7882,-90.1276
Orleans Parish,Louisiana,30.0687,-89.9289
St. Tammany Parish,Louisiana,30.4103,-89.9584
Lafayette Parish,Louisiana,30.2068,-92.0639
Caddo Parish,Louisiana,32.5806,-93.8823
Calcasieu Parish,Louisiana,30.2293,-93.3581
Ouachita Parish,Louisiana,32.4784,-92.1549
Livingston Parish,Louisiana,30.4401,-90.7279
Tangipahoa Parish,Louisiana,30.6266,-90.4057
Rapides Parish,Louisiana,31.1986,-92.5332
Bossier Parish,Louisiana,32.6784,-93.6049
Ascension Parish,Louisiana,30.2036,-90.9113
Terrebonne Parish,Louisiana,29.4148,-90.8663
Lafourche Parish,Louisiana,29.5662,-90.4256
St. Landry Parish,Louisiana,30.5989,-92.0058
Iberia Parish,Louisiana,29.8967,-91.7308
Acadia Parish,Louisiana,30.2906,-92.412
Vermilion Parish,Louisiana,29.8465,-92.3242
St. Charles Parish,Louisiana,29.9055,-90.3582
St. Martin Parish,Louisiana,30.1291,-91.6083
St. Mary Parish,Louisiana,29.7207,-91.4486
Vernon Parish,Louisiana,31.1083,-93.1843
Lincoln Parish,Louisiana,32.6016,-92.6649
Washington Parish,Louisiana,30.8533,-90.0405
St. Bernard Parish,Louisiana,29.8691,-89.5549
St. John the Baptist Parish,Louisiana,30.1264,-90.4709
Avoyelles Parish,Louisiana,31.0763,-92.0014
Natchitoches Parish,Louisiana,31.7234,-93.0962
Webster Parish,Louisiana,32.7135,-93.335
Beauregard Parish,Louisiana,30.6486,-93.3432
Evangeline Parish,Louisiana,30.7289,-92.406
Jefferson Davis Parish,Louisiana,30.2677,-92.8141
Iberville Parish,Louisiana,30.2586,-91.3495
West Baton Rouge Parish,Louisiana,30.4636,-91.3127
De Soto Parish,Louisiana,32.0554,-93.7373
Morehouse Parish,Louisiana,32.8202,-91.8018
Plaquemines Parish,Louisiana,29.4406,-89.61
Allen Parish,Louisiana,30.653,-92.828
Sabine Parish,Louisiana,31.564,-93.5547
Grant Parish,Louisiana,31.5997,-92.5595
Assumption Parish,Louisiana,29.9024,-91.0608
Union Parish,Louisiana,32.8318,-92.3748
Pointe Coupee Parish,Louisiana,30.7095,-91.6008
St. James Parish,Louisiana,30.027,-90.7931
Richland Parish,Louisiana,32.4178,-91.7635
Franklin Parish,Louisiana,32.1333,-91.6738
East Feliciana Parish,Louisiana,30.8451,-91.0455
Concordia Parish,Louisiana,31.4459,-91.6401
West Feliciana Parish,Louisiana,30.8798,-91.42
Jackson Parish,Louisiana,32.302,-92.5578
LaSalle Parish,Louisiana,31.6769,-92.1605
Claiborne Parish,Louisiana,32.8227,-92.9958
Winn Parish,Louisiana,31.9442,-92.6369
Bienville Parish,Louisiana,32.3473,-93.0561
St. Helena Parish,Louisiana,30.8219,-90.7103
Madison Parish,Louisiana,32.3644,-91.2427
West Carroll Parish,Louisiana,32.7885,-91.4568
Caldwell Parish,Louisiana,32.0925,-92.1166
Catahoula Parish,Louisiana,31.6662,-91.847
Red River Parish,Louisiana,32.0931,-93.3398
East Carroll Parish,Louisiana,32.7325,-91.235
Cameron Parish,Louisiana,29.8754,-93.1937
Tensas Parish,Louisiana,32.0018,-91.3401
Cumberland County,Maine,43.8466,-70.3996
York County,Maine,43.4782,-70.7144
Penobscot County,Maine,45.4006,-68.6495
Kennebec County,Maine,44.4091,-69.7673
Androscoggin County,Maine,44.1658,-70.2065
Aroostook County,Maine,46.6589,-68.5989
Oxford County,Maine,44.4999,-70.7566
Hancock County,Maine,44.6648,-68.3583
Somerset County,Maine,45.5139,-69.9589
Knox County,Maine,44.141,-69.1686
Waldo County,Maine,44.5028,-69.1454
Sagadahoc County,Maine,43.9598,-69.8546
Lincoln County,Maine,44.0665,-69.5434
Washington County,Maine,45.0307,-67.6287
Franklin County,Maine,44.974,-70.444
Piscataquis County,Maine,45.8373,-69.2846
Montgomery County,Maryland,39.1363,-77.2042
Prince George's County,Maryland,38.8295,-76.8473
Baltimore County,Maryland,39.4627,-76.6393
Anne Arundel County,Maryland,39.0065,-76.6051
Baltimore City,Maryland,39.3051,-76.6144
Howard County,Maryland,39.2507,-76.9312
Frederick County,Maryland,39.4722,-77.398
Harford County,Maryland,39.5611,-76.3171
Carroll County,Maryland,39.5629,-77.0225
Charles County,Maryland,38.5073,-76.9922
Washington County,Maryland,39.6036,-77.814
St. Mary's County,Maryland,38.3024,-76.6058
Cecil County,Maryland,39.5712,-75.9407
Wicomico County,Maryland,38.3733,-75.6208
Calvert County,Maryland,38.5434,-76.5687
Allegany County,Maryland,39.6214,-78.6976
Worcester County,Maryland,38.2128,-75.334
Queen Anne's County,Maryland,39.068,-76.0202
Talbot County,Maryland,38.7714,-76.0971
Caroline County,Maryland,38.8717,-75.8316
Dorchester County,Maryland,38.4829,-76.0125
Garrett County,Maryland,39.5289,-79.2729
Somerset County,Maryland,38.1158,-75.7518
Kent County,Maryland,39.2545,-76.04
Middlesex County,Massachusetts,42.4856,-71.3918
Worcester County,Massachusetts,42.3514,-71.9077
Essex County,Massachusetts,42.6732,-70.9524
Suffolk County,Massachusetts,42.3328,-71.0735
Norfolk County,Massachusetts,42.1603,-71.2118
Bristol County,Massachusetts,41.7972,-71.1144
Plymouth County,Massachusetts,41.9511,-70.8115
Hampden County,Massachusetts,42.1351,-72.6316
Barnstable County,Massachusetts,41.7244,-70.2903
Hampshire County,Massachusetts,42.3402,-72.6638
Berkshire County,Massachusetts,42.3707,-73.2063
Franklin County,Massachusetts,42.5831,-72.5918
Dukes County,Massachusetts,41.3961,-70.65
Nantucket County,Massachusetts,41.2831,-70.0692
Wayne County,Michigan,42.2822,-83.283
Oakland County,Michigan,42.6604,-83.3858
Macomb County,Michigan,42.6957,-82.9323
Kent County,Michigan,43.0322,-85.5493
Genesee County,Michigan,43.0217,-83.7067
Washtenaw County,Michigan,42.2532,-83.8388
Ottawa County,Michigan,42.9599,-85.996
Ingham County,Michigan,42.5971,-84.3735
Kalamazoo County,Michigan,42.2455,-85.5312
Livingston County,Michigan,42.6029,-83.9115
Saginaw County,Michigan,43.335,-84.0532
Muskegon County,Michigan,43.2912,-86.152
Jackson County,Michigan,42.2485,-84.4234
St. Clair County,Michigan,42.9341,-82.6806
Monroe County,Michigan,41.9291,-83.5394
Berrien County,Michigan,41.9547,-86.4123
Calhoun County,Michigan,42.2465,-85.0056
Allegan County,Michigan,42.5913,-85.8884
Eaton County,Michigan,42.5961,-84.8383
Bay County,Michigan,43.7075,-83.9924
Lenawee County,Michigan,41.8951,-84.0664
Grand Traverse County,Michigan,44.6687,-85.5605
Lapeer County,Michigan,43.0901,-83.2218
Midland County,Michigan,43.6468,-84.3881
Clinton County,Michigan,42.9437,-84.6015
Van Buren County,Michigan,42.2513,-86.0188
Shiawassee County,Michigan,42.9537,-84.1467
